match_id,match_date,team,opponent,venue,player,runs,balls,wickets,balls_bowled,runs_conceded,is_winner
sample_20201125_0066,2020-11-25,Lucknow Super Giants,Gujarat Titans,Narendra Modi Stadium,Marcus Stoinis,26.04,19.19,2.62,35.04,40.69,1
sample_20201125_0066,2020-11-25,Lucknow Super Giants,Gujarat Titans,Narendra Modi Stadium,Deepak Hooda,35.34,34.01,2.92,19.81,26.47,1
sample_20201125_0066,2020-11-25,Lucknow Super Giants,Gujarat Titans,Narendra Modi Stadium,Krunal Pandya,8.5,6.37,0.0,0.0,0.0,1
sample_20201126_0067,2020-11-26,Chennai Super Kings,Sunrisers Hyderabad,Narendra Modi Stadium,Ruturaj Gaikwad,4.26,2.68,0.81,22.58,21.95,1
sample_20201126_0067,2020-11-26,Chennai Super Kings,Sunrisers Hyderabad,Narendra Modi Stadium,Devon Conway,100.63,71.03,0.43,21.31,32.85,1
sample_20201126_0067,2020-11-26,Chennai Super Kings,Sunrisers Hyderabad,Narendra Modi Stadium,Ajinkya Rahane,19.81,12.18,0.23,24.42,25.19,1
sample_20201126_0067,2020-11-26,Chennai Super Kings,Sunrisers Hyderabad,Narendra Modi Stadium,Shivam Dube,6.6,3.97,1.68,21.85,37.07,1
sample_20201126_0067,2020-11-26,Chennai Super Kings,Sunrisers Hyderabad,Narendra Modi Stadium,Ravindra Jadeja,15.48,8.71,1.04,29.31,44.44,1
sample_20201126_0067,2020-11-26,Chennai Super Kings,Sunrisers Hyderabad,Narendra Modi Stadium,MS Dhoni,7.42,4.54,0.0,0.0,0.0,1
sample_20201126_0067,2020-11-26,Sunrisers Hyderabad,Chennai Super Kings,Narendra Modi Stadium,Pat Cummins,23.66,16.29,0.0,33.68,32.01,0
sample_20201126_0067,2020-11-26,Sunrisers Hyderabad,Chennai Super Kings,Narendra Modi Stadium,Travis Head,17.21,11.64,0.33,20.11,23.91,0
sample_20201126_0067,2020-11-26,Sunrisers Hyderabad,Chennai Super Kings,Narendra Modi Stadium,Abhishek Sharma,27.18,29.43,2.15,22.83,25.07,0
sample_20201126_0067,2020-11-26,Sunrisers Hyderabad,Chennai Super Kings,Narendra Modi Stadium,Aiden Markram,18.6,10.71,0.27,25.59,23.57,0
sample_20201126_0067,2020-11-26,Sunrisers Hyderabad,Chennai Super Kings,Narendra Modi Stadium,Heinrich Klaasen,39.09,23.74,0.55,28.3,30.06,0
sample_20201126_0067,2020-11-26,Sunrisers Hyderabad,Chennai Super Kings,Narendra Modi Stadium,Nitish Kumar Reddy,26.13,22.91,0.0,0.0,0.0,0
sample_20201127_0068,2020-11-27,Royal Challengers Bengaluru,Rajasthan Royals,Arun Jaitley Stadium,Virat Kohli,41.37,34.02,2.64,21.85,38.27,1
sample_20201127_0068,2020-11-27,Royal Challengers Bengaluru,Rajasthan Royals,Arun Jaitley Stadium,Faf du Plessis,52.61,49.48,0.46,18.56,34.89,1
sample_20201127_0068,2020-11-27,Royal Challengers Bengaluru,Rajasthan Royals,Arun Jaitley Stadium,Glenn Maxwell,31.02,30.15,0.43,30.78,32.18,1
sample_20201127_0068,2020-11-27,Royal Challengers Bengaluru,Rajasthan Royals,Arun Jaitley Stadium,Rajat Patidar,21.27,14.26,0.53,22.04,33.84,1
sample_20201127_0068,2020-11-27,Royal Challengers Bengaluru,Rajasthan Royals,Arun Jaitley Stadium,Cameron Green,10.54,10.95,3.22,10.56,31.52,1
sample_20201127_0068,2020-11-27,Royal Challengers Bengaluru,Rajasthan Royals,Arun Jaitley Stadium,Dinesh Karthik,20.51,13.09,0.0,0.0,0.0,1
sample_20201127_0068,2020-11-27,Rajasthan Royals,Royal Challengers Bengaluru,Arun Jaitley Stadium,Sanju Samson,0.0,1.0,0.41,13.51,38.06,0
sample_20201127_0068,2020-11-27,Rajasthan Royals,Royal Challengers Bengaluru,Arun Jaitley Stadium,Yashasvi Jaiswal,60.2,61.26,0.66,15.42,47.25,0
sample_20201127_0068,2020-11-27,Rajasthan Royals,Royal Challengers Bengaluru,Arun Jaitley Stadium,Jos Buttler,25.19,18.29,0.59,29.13,19.53,0
sample_20201127_0068,2020-11-27,Rajasthan Royals,Royal Challengers Bengaluru,Arun Jaitley Stadium,Riyan Parag,44.96,36.3,2.06,41.14,32.41,0
sample_20201127_0068,2020-11-27,Rajasthan Royals,Royal Challengers Bengaluru,Arun Jaitley Stadium,Shimron Hetmyer,9.79,7.49,1.58,26.21,19.51,0
sample_20201127_0068,2020-11-27,Rajasthan Royals,Royal Challengers Bengaluru,Arun Jaitley Stadium,Ravichandran Ashwin,9.89,9.5,0.0,0.0,0.0,0
sample_20201128_0069,2020-11-28,Rajasthan Royals,Sunrisers Hyderabad,Narendra Modi Stadium,Sanju Samson,19.93,19.16,2.36,16.09,39.92,1
sample_20201128_0069,2020-11-28,Rajasthan Royals,Sunrisers Hyderabad,Narendra Modi Stadium,Yashasvi Jaiswal,23.71,15.02,1.45,13.65,8.7,1
sample_20201128_0069,2020-11-28,Rajasthan Royals,Sunrisers Hyderabad,Narendra Modi Stadium,Jos Buttler,53.76,56.9,0.6,30.85,30.99,1
sample_20201128_0069,2020-11-28,Rajasthan Royals,Sunrisers Hyderabad,Narendra Modi Stadium,Riyan Parag,47.45,48.74,1.16,21.32,35.54,1
sample_20201128_0069,2020-11-28,Rajasthan Royals,Sunrisers Hyderabad,Narendra Modi Stadium,Shimron Hetmyer,13.37,10.3,0.52,23.91,49.54,1
sample_20201128_0069,2020-11-28,Rajasthan Royals,Sunrisers Hyderabad,Narendra Modi Stadium,Ravichandran Ashwin,51.57,40.23,0.0,0.0,0.0,1
sample_20201128_0069,2020-11-28,Sunrisers Hyderabad,Rajasthan Royals,Narendra Modi Stadium,Pat Cummins,24.06,16.63,1.45,27.48,17.62,0
sample_20201128_0069,2020-11-28,Sunrisers Hyderabad,Rajasthan Royals,Narendra Modi Stadium,Travis Head,16.6,13.04,0.4,32.82,25.54,0
sample_20201128_0069,2020-11-28,Sunrisers Hyderabad,Rajasthan Royals,Narendra Modi Stadium,Abhishek Sharma,86.98,79.51,2.03,21.28,28.94,0
sample_20201128_0069,2020-11-28,Sunrisers Hyderabad,Rajasthan Royals,Narendra Modi Stadium,Aiden Markram,18.89,13.88,0.55,16.11,11.93,0
sample_20201128_0069,2020-11-28,Sunrisers Hyderabad,Rajasthan Royals,Narendra Modi Stadium,Heinrich Klaasen,11.54,9.53,1.32,14.31,24.06,0
sample_20201128_0069,2020-11-28,Sunrisers Hyderabad,Rajasthan Royals,Narendra Modi Stadium,Nitish Kumar Reddy,0.33,1.0,0.0,0.0,0.0,0
sample_20201129_0070,2020-11-29,Gujarat Titans,Punjab Kings,Narendra Modi Stadium,Shubman Gill,78.14,71.13,2.24,31.27,23.14,0
sample_20201129_0070,2020-11-29,Gujarat Titans,Punjab Kings,Narendra Modi Stadium,Wriddhiman Saha,22.26,12.46,1.95,22.66,21.84,0
sample_20201129_0070,2020-11-29,Gujarat Titans,Punjab Kings,Narendra Modi Stadium,Sai Sudharsan,5.25,5.53,0.64,27.05,29.1,0
sample_20201129_0070,2020-11-29,Gujarat Titans,Punjab Kings,Narendra Modi Stadium,David Miller,54.61,50.38,0.06,22.0,59.33,0
sample_20201129_0070,2020-11-29,Gujarat Titans,Punjab Kings,Narendra Modi Stadium,Rahul Tewatia,19.69,11.25,1.46,25.08,24.28,0
sample_20201129_0070,2020-11-29,Gujarat Titans,Punjab Kings,Narendra Modi Stadium,Rashid Khan,0.0,1.0,0.0,0.0,0.0,0
sample_20201129_0070,2020-11-29,Punjab Kings,Gujarat Titans,Narendra Modi Stadium,Shikhar Dhawan,22.66,14.27,1.8,33.56,36.08,1
sample_20201129_0070,2020-11-29,Punjab Kings,Gujarat Titans,Narendra Modi Stadium,Jonny Bairstow,13.86,11.94,1.53,15.2,26.78,1
sample_20201129_0070,2020-11-29,Punjab Kings,Gujarat Titans,Narendra Modi Stadium,Liam Livingstone,34.11,33.84,0.2,23.46,43.95,1
sample_20201129_0070,2020-11-29,Punjab Kings,Gujarat Titans,Narendra Modi Stadium,Sam Curran,7.81,5.79,0.12,21.33,16.98,1
sample_20201129_0070,2020-11-29,Punjab Kings,Gujarat Titans,Narendra Modi Stadium,Jitesh Sharma,44.73,34.74,0.42,25.1,58.86,1
sample_20201129_0070,2020-11-29,Punjab Kings,Gujarat Titans,Narendra Modi Stadium,Shashank Singh,76.08,74.86,0.0,0.0,0.0,1
sample_20201130_0071,2020-11-30,Lucknow Super Giants,Kolkata Knight Riders,Narendra Modi Stadium,KL Rahul,4.28,3.4,2.15,15.51,40.03,0
sample_20201130_0071,2020-11-30,Lucknow Super Giants,Kolkata Knight Riders,Narendra Modi Stadium,Quinton de Kock,47.1,30.04,0.68,32.97,39.37,0
sample_20201130_0071,2020-11-30,Lucknow Super Giants,Kolkata Knight Riders,Narendra Modi Stadium,Nicholas Pooran,20.66,15.98,0.0,34.39,34.16,0
sample_20201130_0071,2020-11-30,Lucknow Super Giants,Kolkata Knight Riders,Narendra Modi Stadium,Marcus Stoinis,8.43,6.42,0.28,25.54,12.09,0
sample_20201130_0071,2020-11-30,Lucknow Super Giants,Kolkata Knight Riders,Narendra Modi Stadium,Deepak Hooda,65.61,67.64,1.02,26.22,23.58,0
sample_20201130_0071,2020-11-30,Lucknow Super Giants,Kolkata Knight Riders,Narendra Modi Stadium,Krunal Pandya,6.38,5.4,0.0,0.0,0.0,0
sample_20201130_0071,2020-11-30,Kolkata Knight Riders,Lucknow Super Giants,Narendra Modi Stadium,Shreyas Iyer,61.95,48.16,0.31,11.25,35.69,1
sample_20201130_0071,2020-11-30,Kolkata Knight Riders,Lucknow Super Giants,Narendra Modi Stadium,Sunil Narine,5.65,4.47,0.0,27.76,32.15,1
sample_20201130_0071,2020-11-30,Kolkata Knight Riders,Lucknow Super Giants,Narendra Modi Stadium,Andre Russell,45.22,30.63,0.06,24.76,25.51,1
sample_20201130_0071,2020-11-30,Kolkata Knight Riders,Lucknow Super Giants,Narendra Modi Stadium,Rinku Singh,4.97,4.28,0.21,26.04,27.82,1
sample_20201130_0071,2020-11-30,Kolkata Knight Riders,Lucknow Super Giants,Narendra Modi Stadium,Venkatesh Iyer,0.0,1.0,4.35,7.57,25.14,1
sample_20201130_0071,2020-11-30,Kolkata Knight Riders,Lucknow Super Giants,Narendra Modi Stadium,Phil Salt,23.32,13.18,0.0,0.0,0.0,1
sample_20201201_0072,2020-12-01,Royal Challengers Bengaluru,Punjab Kings,Arun Jaitley Stadium,Virat Kohli,0.0,1.0,2.48,26.57,44.17,0
sample_20201201_0072,2020-12-01,Royal Challengers Bengaluru,Punjab Kings,Arun Jaitley Stadium,Faf du Plessis,115.91,116.46,2.88,24.3,24.47,0
sample_20201201_0072,2020-12-01,Royal Challengers Bengaluru,Punjab Kings,Arun Jaitley Stadium,Glenn Maxwell,17.58,13.6,0.04,19.82,37.68,0
sample_20201201_0072,2020-12-01,Royal Challengers Bengaluru,Punjab Kings,Arun Jaitley Stadium,Rajat Patidar,16.55,13.13,0.25,14.09,37.65,0
sample_20201201_0072,2020-12-01,Royal Challengers Bengaluru,Punjab Kings,Arun Jaitley Stadium,Cameron Green,0.0,1.0,1.89,28.69,20.69,0
sample_20201201_0072,2020-12-01,Royal Challengers Bengaluru,Punjab Kings,Arun Jaitley Stadium,Dinesh Karthik,6.24,3.71,0.0,0.0,0.0,0
sample_20201201_0072,2020-12-01,Punjab Kings,Royal Challengers Bengaluru,Arun Jaitley Stadium,Shikhar Dhawan,39.86,25.37,2.56,8.25,34.79,1
sample_20201201_0072,2020-12-01,Punjab Kings,Royal Challengers Bengaluru,Arun Jaitley Stadium,Jonny Bairstow,34.22,31.13,0.93,12.68,47.62,1
sample_20201201_0072,2020-12-01,Punjab Kings,Royal Challengers Bengaluru,Arun Jaitley Stadium,Liam Livingstone,3.62,2.26,0.86,23.68,46.14,1
sample_20201201_0072,2020-12-01,Punjab Kings,Royal Challengers Bengaluru,Arun Jaitley Stadium,Sam Curran,1.39,1.44,3.61,19.37,19.49,1
sample_20201201_0072,2020-12-01,Punjab Kings,Royal Challengers Bengaluru,Arun Jaitley Stadium,Jitesh Sharma,9.38,6.38,0.75,19.05,39.76,1
sample_20201201_0072,2020-12-01,Punjab Kings,Royal Challengers Bengaluru,Arun Jaitley Stadium,Shashank Singh,72.34,52.51,0.0,0.0,0.0,1
sample_20201202_0073,2020-12-02,Kolkata Knight Riders,Sunrisers Hyderabad,M Chinnaswamy Stadium,Shreyas Iyer,134.33,135.34,2.34,18.14,35.42,1
sample_20201202_0073,2020-12-02,Kolkata Knight Riders,Sunrisers Hyderabad,M Chinnaswamy Stadium,Sunil Narine,10.84,9.59,1.47,11.29,46.51,1
sample_20201202_0073,2020-12-02,Kolkata Knight Riders,Sunrisers Hyderabad,M Chinnaswamy Stadium,Andre Russell,12.09,11.45,2.14,21.13,37.11,1
sample_20201202_0073,2020-12-02,Kolkata Knight Riders,Sunrisers Hyderabad,M Chinnaswamy Stadium,Rinku Singh,16.67,16.07,0.68,31.43,37.99,1
sample_20201202_0073,2020-12-02,Kolkata Knight Riders,Sunrisers Hyderabad,M Chinnaswamy Stadium,Venkatesh Iyer,14.24,8.99,0.02,29.09,30.74,1
sample_20201202_0073,2020-12-02,Kolkata Knight Riders,Sunrisers Hyderabad,M Chinnaswamy Stadium,Phil Salt,0.0,1.0,0.0,0.0,0.0,1
sample_20201202_0073,2020-12-02,Sunrisers Hyderabad,Kolkata Knight Riders,M Chinnaswamy Stadium,Pat Cummins,73.01,41.57,0.42,27.06,31.47,0
sample_20201202_0073,2020-12-02,Sunrisers Hyderabad,Kolkata Knight Riders,M Chinnaswamy Stadium,Travis Head,9.44,6.44,2.13,18.32,23.78,0
sample_20201202_0073,2020-12-02,Sunrisers Hyderabad,Kolkata Knight Riders,M Chinnaswamy Stadium,Abhishek Sharma,7.05,5.35,2.11,30.25,32.64,0
sample_20201202_0073,2020-12-02,Sunrisers Hyderabad,Kolkata Knight Riders,M Chinnaswamy Stadium,Aiden Markram,35.71,25.37,3.2,29.34,30.2,0
sample_20201202_0073,2020-12-02,Sunrisers Hyderabad,Kolkata Knight Riders,M Chinnaswamy Stadium,Heinrich Klaasen,22.51,15.83,1.25,22.87,31.65,0
sample_20201202_0073,2020-12-02,Sunrisers Hyderabad,Kolkata Knight Riders,M Chinnaswamy Stadium,Nitish Kumar Reddy,16.87,11.15,0.0,0.0,0.0,0
sample_20201203_0074,2020-12-03,Gujarat Titans,Sunrisers Hyderabad,Arun Jaitley Stadium,Shubman Gill,16.67,12.87,0.54,24.08,31.13,1
sample_20201203_0074,2020-12-03,Gujarat Titans,Sunrisers Hyderabad,Arun Jaitley Stadium,Wriddhiman Saha,12.74,9.64,0.0,26.48,49.41,1
sample_20201203_0074,2020-12-03,Gujarat Titans,Sunrisers Hyderabad,Arun Jaitley Stadium,Sai Sudharsan,3.12,2.12,4.68,22.91,16.1,1
sample_20201203_0074,2020-12-03,Gujarat Titans,Sunrisers Hyderabad,Arun Jaitley Stadium,David Miller,49.59,30.67,2.14,13.91,45.93,1
sample_20201203_0074,2020-12-03,Gujarat Titans,Sunrisers Hyderabad,Arun Jaitley Stadium,Rahul Tewatia,48.39,33.79,0.0,24.01,31.76,1
sample_20201203_0074,2020-12-03,Gujarat Titans,Sunrisers Hyderabad,Arun Jaitley Stadium,Rashid Khan,96.17,79.04,0.0,0.0,0.0,1
sample_20201203_0074,2020-12-03,Sunrisers Hyderabad,Gujarat Titans,Arun Jaitley Stadium,Pat Cummins,15.84,16.39,1.85,18.57,35.81,0
sample_20201203_0074,2020-12-03,Sunrisers Hyderabad,Gujarat Titans,Arun Jaitley Stadium,Travis Head,16.77,12.74,0.16,30.1,65.12,0
sample_20201203_0074,2020-12-03,Sunrisers Hyderabad,Gujarat Titans,Arun Jaitley Stadium,Abhishek Sharma,25.65,27.47,2.77,21.41,33.24,0
sample_20201203_0074,2020-12-03,Sunrisers Hyderabad,Gujarat Titans,Arun Jaitley Stadium,Aiden Markram,47.93,38.91,0.3,36.69,56.74,0
sample_20201203_0074,2020-12-03,Sunrisers Hyderabad,Gujarat Titans,Arun Jaitley Stadium,Heinrich Klaasen,23.37,20.17,0.37,19.99,42.0,0
sample_20201203_0074,2020-12-03,Sunrisers Hyderabad,Gujarat Titans,Arun Jaitley Stadium,Nitish Kumar Reddy,87.29,58.97,0.0,0.0,0.0,0
sample_20201204_0075,2020-12-04,Chennai Super Kings,Lucknow Super Giants,Eden Gardens,Ruturaj Gaikwad,16.06,12.31,1.24,21.13,25.24,1
sample_20201204_0075,2020-12-04,Chennai Super Kings,Lucknow Super Giants,Eden Gardens,Devon Conway,33.39,20.5,0.0,22.59,19.9,1
sample_20201204_0075,2020-12-04,Chennai Super Kings,Lucknow Super Giants,Eden Gardens,Ajinkya Rahane,24.04,16.17,3.04,15.98,38.4,1
sample_20201204_0075,2020-12-04,Chennai Super Kings,Lucknow Super Giants,Eden Gardens,Shivam Dube,4.92,4.14,2.0,21.38,39.97,1
sample_20201204_0075,2020-12-04,Chennai Super Kings,Lucknow Super Giants,Eden Gardens,Ravindra Jadeja,63.74,48.0,0.0,31.18,43.44,1
sample_20201204_0075,2020-12-04,Chennai Super Kings,Lucknow Super Giants,Eden Gardens,MS Dhoni,23.72,22.9,0.0,0.0,0.0,1
sample_20201204_0075,2020-12-04,Lucknow Super Giants,Chennai Super Kings,Eden Gardens,KL Rahul,0.0,1.0,1.02,36.27,26.94,0
sample_20201204_0075,2020-12-04,Lucknow Super Giants,Chennai Super Kings,Eden Gardens,Quinton de Kock,87.2,87.8,0.46,26.02,25.84,0
sample_20201204_0075,2020-12-04,Lucknow Super Giants,Chennai Super Kings,Eden Gardens,Nicholas Pooran,15.27,8.93,0.86,19.81,41.09,0
sample_20201204_0075,2020-12-04,Lucknow Super Giants,Chennai Super Kings,Eden Gardens,Marcus Stoinis,41.55,34.36,1.35,24.84,65.61,0
sample_20201204_0075,2020-12-04,Lucknow Super Giants,Chennai Super Kings,Eden Gardens,Deepak Hooda,5.84,3.78,2.56,18.74,32.23,0
sample_20201204_0075,2020-12-04,Lucknow Super Giants,Chennai Super Kings,Eden Gardens,Krunal Pandya,25.04,18.49,0.0,0.0,0.0,0
sample_20201205_0076,2020-12-05,Royal Challengers Bengaluru,Mumbai Indians,MA Chidambaram Stadium,Virat Kohli,20.79,15.16,1.29,29.23,49.88,1
sample_20201205_0076,2020-12-05,Royal Challengers Bengaluru,Mumbai Indians,MA Chidambaram Stadium,Faf du Plessis,37.55,25.92,0.61,20.03,20.34,1
sample_20201205_0076,2020-12-05,Royal Challengers Bengaluru,Mumbai Indians,MA Chidambaram Stadium,Glenn Maxwell,80.16,65.31,0.1,21.36,58.55,1
sample_20201205_0076,2020-12-05,Royal Challengers Bengaluru,Mumbai Indians,MA Chidambaram Stadium,Rajat Patidar,0.0,1.0,4.53,18.03,47.88,1
sample_20201205_0076,2020-12-05,Royal Challengers Bengaluru,Mumbai Indians,MA Chidambaram Stadium,Cameron Green,9.16,7.34,0.51,18.33,31.14,1
sample_20201205_0076,2020-12-05,Royal Challengers Bengaluru,Mumbai Indians,MA Chidambaram Stadium,Dinesh Karthik,49.16,30.78,0.0,0.0,0.0,1
sample_20201205_0076,2020-12-05,Mumbai Indians,Royal Challengers Bengaluru,MA Chidambaram Stadium,Rohit Sharma,8.2,5.43,2.51,29.93,46.52,0
sample_20201205_0076,2020-12-05,Mumbai Indians,Royal Challengers Bengaluru,MA Chidambaram Stadium,Ishan Kishan,8.81,9.3,2.86,24.81,31.49,0
sample_20201205_0076,2020-12-05,Mumbai Indians,Royal Challengers Bengaluru,MA Chidambaram Stadium,Suryakumar Yadav,105.0,71.54,0.22,18.11,24.26,0
sample_20201205_0076,2020-12-05,Mumbai Indians,Royal Challengers Bengaluru,MA Chidambaram Stadium,Hardik Pandya,9.78,8.14,0.49,23.84,45.33,0
sample_20201205_0076,2020-12-05,Mumbai Indians,Royal Challengers Bengaluru,MA Chidambaram Stadium,Tilak Varma,36.12,30.19,2.78,12.41,37.13,0
sample_20201205_0076,2020-12-05,Mumbai Indians,Royal Challengers Bengaluru,MA Chidambaram Stadium,Tim David,21.26,15.16,0.0,0.0,0.0,0
sample_20201206_0077,2020-12-06,Delhi Capitals,Rajasthan Royals,M Chinnaswamy Stadium,Rishabh Pant,26.61,27.34,0.56,30.79,36.08,0
sample_20201206_0077,2020-12-06,Delhi Capitals,Rajasthan Royals,M Chinnaswamy Stadium,David Warner,12.05,8.05,0.37,11.89,33.4,0
sample_20201206_0077,2020-12-06,Delhi Capitals,Rajasthan Royals,M Chinnaswamy Stadium,Prithvi Shaw,66.18,38.36,3.05,32.6,39.24,0
sample_20201206_0077,2020-12-06,Delhi Capitals,Rajasthan Royals,M Chinnaswamy Stadium,Jake Fraser-McGurk,46.19,39.17,0.48,25.78,44.11,0
sample_20201206_0077,2020-12-06,Delhi Capitals,Rajasthan Royals,M Chinnaswamy Stadium,Tristan Stubbs,9.43,6.33,0.15,29.21,14.84,0
sample_20201206_0077,2020-12-06,Delhi Capitals,Rajasthan Royals,M Chinnaswamy Stadium,Axar Patel,8.58,5.74,0.0,0.0,0.0,0
sample_20201206_0077,2020-12-06,Rajasthan Royals,Delhi Capitals,M Chinnaswamy Stadium,Sanju Samson,45.88,45.16,0.45,25.84,33.94,1
sample_20201206_0077,2020-12-06,Rajasthan Royals,Delhi Capitals,M Chinnaswamy Stadium,Yashasvi Jaiswal,40.11,26.08,0.55,29.38,34.47,1
sample_20201206_0077,2020-12-06,Rajasthan Royals,Delhi Capitals,M Chinnaswamy Stadium,Jos Buttler,5.66,5.8,2.17,29.95,46.85,1
sample_20201206_0077,2020-12-06,Rajasthan Royals,Delhi Capitals,M Chinnaswamy Stadium,Riyan Parag,62.34,44.43,4.98,26.28,49.88,1
sample_20201206_0077,2020-12-06,Rajasthan Royals,Delhi Capitals,M Chinnaswamy Stadium,Shimron Hetmyer,20.78,14.05,0.45,22.42,25.29,1
sample_20201206_0077,2020-12-06,Rajasthan Royals,Delhi Capitals,M Chinnaswamy Stadium,Ravichandran Ashwin,2.44,2.04,0.0,0.0,0.0,1
sample_20201207_0078,2020-12-07,Royal Challengers Bengaluru,Lucknow Super Giants,Wankhede Stadium,Virat Kohli,33.59,36.66,1.62,14.49,29.91,1
sample_20201207_0078,2020-12-07,Royal Challengers Bengaluru,Lucknow Super Giants,Wankhede Stadium,Faf du Plessis,1.3,1.11,1.5,28.66,42.47,1
sample_20201207_0078,2020-12-07,Royal Challengers Bengaluru,Lucknow Super Giants,Wankhede Stadium,Glenn Maxwell,2.52,1.44,0.45,32.17,13.17,1
sample_20201207_0078,2020-12-07,Royal Challengers Bengaluru,Lucknow Super Giants,Wankhede Stadium,Rajat Patidar,51.01,42.24,1.3,22.45,17.49,1
sample_20201207_0078,2020-12-07,Royal Challengers Bengaluru,Lucknow Super Giants,Wankhede Stadium,Cameron Green,54.67,34.39,2.83,22.93,29.2,1
sample_20201207_0078,2020-12-07,Royal Challengers Bengaluru,Lucknow Super Giants,Wankhede Stadium,Dinesh Karthik,8.45,7.88,0.0,0.0,0.0,1
sample_20201207_0078,2020-12-07,Lucknow Super Giants,Royal Challengers Bengaluru,Wankhede Stadium,KL Rahul,15.62,8.68,0.1,25.94,31.44,0
sample_20201207_0078,2020-12-07,Lucknow Super Giants,Royal Challengers Bengaluru,Wankhede Stadium,Quinton de Kock,41.45,39.87,0.0,28.37,26.07,0
sample_20201207_0078,2020-12-07,Lucknow Super Giants,Royal Challengers Bengaluru,Wankhede Stadium,Nicholas Pooran,20.82,17.85,0.0,14.39,26.26,0
sample_20201207_0078,2020-12-07,Lucknow Super Giants,Royal Challengers Bengaluru,Wankhede Stadium,Marcus Stoinis,51.25,31.85,2.07,22.8,17.9,0
sample_20201207_0078,2020-12-07,Lucknow Super Giants,Royal Challengers Bengaluru,Wankhede Stadium,Deepak Hooda,14.98,11.04,0.12,19.65,32.3,0
sample_20201207_0078,2020-12-07,Lucknow Super Giants,Royal Challengers Bengaluru,Wankhede Stadium,Krunal Pandya,0.0,1.0,0.0,0.0,0.0,0
sample_20201208_0079,2020-12-08,Lucknow Super Giants,Mumbai Indians,Arun Jaitley Stadium,KL Rahul,10.32,7.18,0.0,18.71,44.55,1
sample_20201208_0079,2020-12-08,Lucknow Super Giants,Mumbai Indians,Arun Jaitley Stadium,Quinton de Kock,14.09,13.56,2.39,28.02,32.87,1
sample_20201208_0079,2020-12-08,Lucknow Super Giants,Mumbai Indians,Arun Jaitley Stadium,Nicholas Pooran,135.67,127.66,3.15,28.84,46.16,1
sample_20201208_0079,2020-12-08,Lucknow Super Giants,Mumbai Indians,Arun Jaitley Stadium,Marcus Stoinis,27.82,18.26,1.77,18.08,30.98,1
sample_20201208_0079,2020-12-08,Lucknow Super Giants,Mumbai Indians,Arun Jaitley Stadium,Deepak Hooda,3.16,2.16,0.0,22.76,32.75,1
sample_20201208_0079,2020-12-08,Lucknow Super Giants,Mumbai Indians,Arun Jaitley Stadium,Krunal Pandya,14.39,8.4,0.0,0.0,0.0,1
sample_20201208_0079,2020-12-08,Mumbai Indians,Lucknow Super Giants,Arun Jaitley Stadium,Rohit Sharma,46.69,30.14,0.0,25.03,41.26,0
sample_20201208_0079,2020-12-08,Mumbai Indians,Lucknow Super Giants,Arun Jaitley Stadium,Ishan Kishan,8.51,9.06,0.15,14.75,30.8,0
sample_20201208_0079,2020-12-08,Mumbai Indians,Lucknow Super Giants,Arun Jaitley Stadium,Suryakumar Yadav,44.9,36.57,3.35,24.45,51.26,0
sample_20201208_0079,2020-12-08,Mumbai Indians,Lucknow Super Giants,Arun Jaitley Stadium,Hardik Pandya,29.02,18.75,0.39,28.07,43.4,0
sample_20201208_0079,2020-12-08,Mumbai Indians,Lucknow Super Giants,Arun Jaitley Stadium,Tilak Varma,4.22,2.38,1.81,23.04,22.9,0
sample_20201208_0079,2020-12-08,Mumbai Indians,Lucknow Super Giants,Arun Jaitley Stadium,Tim David,51.43,35.48,0.0,0.0,0.0,0
sample_20201209_0080,2020-12-09,Punjab Kings,Kolkata Knight Riders,Narendra Modi Stadium,Shikhar Dhawan,0.0,1.0,0.23,34.02,46.94,0
sample_20201209_0080,2020-12-09,Punjab Kings,Kolkata Knight Riders,Narendra Modi Stadium,Jonny Bairstow,57.08,35.54,3.04,17.97,36.99,0
sample_20201209_0080,2020-12-09,Punjab Kings,Kolkata Knight Riders,Narendra Modi Stadium,Liam Livingstone,24.02,14.02,0.8,20.2,28.07,0
sample_20201209_0080,2020-12-09,Punjab Kings,Kolkata Knight Riders,Narendra Modi Stadium,Sam Curran,14.41,13.41,2.03,26.96,24.01,0
sample_20201209_0080,2020-12-09,Punjab Kings,Kolkata Knight Riders,Narendra Modi Stadium,Jitesh Sharma,2.98,1.97,0.71,38.94,34.27,0
sample_20201209_0080,2020-12-09,Punjab Kings,Kolkata Knight Riders,Narendra Modi Stadium,Shashank Singh,40.51,28.66,0.0,0.0,0.0,0
sample_20201209_0080,2020-12-09,Kolkata Knight Riders,Punjab Kings,Narendra Modi Stadium,Shreyas Iyer,7.38,5.69,1.42,21.15,23.94,1
sample_20201209_0080,2020-12-09,Kolkata Knight Riders,Punjab Kings,Narendra Modi Stadium,Sunil Narine,16.92,10.62,1.82,26.94,47.42,1
sample_20201209_0080,2020-12-09,Kolkata Knight Riders,Punjab Kings,Narendra Modi Stadium,Andre Russell,13.37,8.36,1.67,24.95,26.76,1
sample_20201209_0080,2020-12-09,Kolkata Knight Riders,Punjab Kings,Narendra Modi Stadium,Rinku Singh,12.79,9.46,0.37,18.04,33.06,1
