match_id,match_date,tournament,team_a,team_b,venue,batting_team,bowling_team,target_score,actual_first_innings_score,target_team_a_score,target_team_b_score,target_winner_team_a,team_a_avg_runs_last_5,team_a_avg_runs_last_10,team_a_avg_wickets_last_5,team_a_run_rate_trend,team_b_avg_runs_last_5,team_b_avg_runs_last_10,team_b_avg_wickets_last_5,team_b_run_rate_trend,team_a_win_rate_vs_b,avg_score_team_a_vs_b,avg_score_team_b_vs_a,venue_avg_score,venue_chase_success_rate,venue_defend_bias,team_a_runs_vs_opponent_avg,team_b_runs_vs_opponent_avg,batting_first,team_a_bats_first,team_b_bats_first,team_a_chase_success_rate,team_b_chase_success_rate,team_a_defend_success_rate,team_b_defend_success_rate,chase_defend_edge_team_a_first,chase_defend_edge_team_b_first,venue_batting_first_advantage,recent_form_diff,recent_run_rate_diff,head_to_head_win_diff,wickets_taken_diff
sample_20201225_0096,2020-12-25,IPL,Lucknow Super Giants,Chennai Super Kings,Narendra Modi Stadium,Lucknow Super Giants,Chennai Super Kings,165.0,165.0,165.0,174.0,0.0,172.4,168.8,7.6,3.5999999999999943,172.2,169.0,6.0,3.1999999999999886,0.3333333333333333,163.66666666666666,167.0,171.35,0.3,-0.10000000000000009,12.0,-9.400000000000006,1.0,1.0,0.0,0.5714285714285714,0.7142857142857143,0.5,0.625,0.2142857142857143,-0.0535714285714286,0.10000000000000009,0.20000000000001705,0.4000000000000057,-0.33333333333333337,0.0
sample_20201226_0097,2020-12-26,IPL,Gujarat Titans,Delhi Capitals,Narendra Modi Stadium,Delhi Capitals,Gujarat Titans,182.0,182.0,202.0,182.0,1.0,184.8,178.3,5.8,6.5,163.6,166.6,6.0,-3.0,0.6666666666666666,167.66666666666666,158.0,171.26190476190476,0.3333333333333333,-0.04761904761904767,24.0,-16.400000000000006,0.0,0.0,1.0,0.4444444444444444,0.2857142857142857,0.875,0.5454545454545454,-0.5892857142857143,-0.101010101010101,0.04761904761904767,21.200000000000017,9.5,0.33333333333333326,-0.8000000000000007
sample_20201227_0098,2020-12-27,IPL,Sunrisers Hyderabad,Royal Challengers Bengaluru,M Chinnaswamy Stadium,Sunrisers Hyderabad,Royal Challengers Bengaluru,171.0,171.0,171.0,157.0,1.0,180.0,178.4,6.8,1.5999999999999943,171.0,167.7,6.8,3.3000000000000114,0.0,168.0,168.0,174.5,0.2777777777777778,-0.4444444444444444,2.8000000000000114,-14.0,1.0,1.0,0.0,0.375,0.21428571428571427,0.5454545454545454,0.75,-0.3311688311688311,-0.375,0.4444444444444444,9.0,-1.700000000000017,-1.0,-3.3999999999999995
sample_20201228_0099,2020-12-28,IPL,Kolkata Knight Riders,Royal Challengers Bengaluru,M Chinnaswamy Stadium,Royal Challengers Bengaluru,Kolkata Knight Riders,174.0,174.0,167.0,174.0,0.0,164.0,165.9,7.8,-1.9000000000000057,169.0,169.8,6.6,-0.8000000000000114,0.6,160.6,166.0,173.94736842105263,0.2631578947368421,-0.4736842105263157,-15.400000000000006,4.599999999999994,0.0,0.0,1.0,0.3,0.2,0.75,0.75,-0.55,-0.45,0.4736842105263157,-5.0,-1.0999999999999943,0.19999999999999996,-0.9999999999999991
sample_20201229_0100,2020-12-29,IPL,Punjab Kings,Gujarat Titans,M Chinnaswamy Stadium,Punjab Kings,Gujarat Titans,172.0,172.0,172.0,202.0,0.0,168.0,167.8,8.0,0.19999999999998863,191.8,182.6,6.8,9.200000000000017,0.3333333333333333,168.66666666666666,172.33333333333334,173.775,0.25,-0.5,-17.0,22.400000000000006,1.0,1.0,0.0,0.2,0.5,0.5,0.875,0.0,-0.675,0.5,-23.80000000000001,-9.000000000000028,-0.33333333333333337,1.6000000000000005
sample_20201230_0101,2020-12-30,IPL,Rajasthan Royals,Chennai Super Kings,MA Chidambaram Stadium,Chennai Super Kings,Rajasthan Royals,139.0,139.0,120.0,139.0,0.0,175.2,170.5,6.2,4.699999999999989,175.6,169.6,6.8,6.0,0.5,170.70357142857142,170.70357142857142,157.7058823529412,0.4117647058823529,-0.17647058823529416,12.799999999999983,7.799999999999983,0.0,0.0,1.0,0.4444444444444444,0.75,0.7,0.625,0.050000000000000044,-0.18055555555555558,0.17647058823529416,-0.4000000000000057,-1.3000000000000114,0.0,-1.2000000000000002
sample_20201231_0102,2020-12-31,IPL,Royal Challengers Bengaluru,Lucknow Super Giants,MA Chidambaram Stadium,Royal Challengers Bengaluru,Lucknow Super Giants,168.0,168.0,168.0,179.0,0.0,165.0,169.5,6.4,-4.5,172.2,169.0,7.6,3.1999999999999886,0.25,141.75,143.25,156.13888888888889,0.3888888888888889,-0.22222222222222232,-16.80000000000001,-3.0,1.0,1.0,0.0,0.2,0.5714285714285714,0.7692307692307693,0.4666666666666667,-0.19780219780219788,-0.26666666666666666,0.22222222222222232,-7.199999999999989,-7.699999999999989,-0.5,0.20000000000000018
sample_20210101_0103,2021-01-01,IPL,Delhi Capitals,Rajasthan Royals,Arun Jaitley Stadium,Rajasthan Royals,Delhi Capitals,181.0,181.0,173.0,181.0,0.0,168.6,165.7,7.2,2.9000000000000057,168.0,166.8,6.4,1.1999999999999886,0.5,175.0,160.0,170.875,0.4166666666666667,-0.16666666666666674,2.1999999999999886,0.19999999999998863,0.0,0.0,1.0,0.2857142857142857,0.4,0.5,0.7,-0.09999999999999998,-0.41428571428571426,0.16666666666666674,0.5999999999999943,1.700000000000017,0.0,1.8000000000000007
sample_20210102_0104,2021-01-02,IPL,Kolkata Knight Riders,Mumbai Indians,Narendra Modi Stadium,Kolkata Knight Riders,Mumbai Indians,190.0,190.0,190.0,185.0,1.0,159.8,169.5,6.6,-9.699999999999989,172.4,172.3,7.8,0.09999999999999432,0.5,170.70357142857142,170.70357142857142,172.20454545454547,0.36363636363636365,-0.0,-13.399999999999977,7.200000000000017,1.0,1.0,0.0,0.2727272727272727,0.2857142857142857,0.75,0.6666666666666666,-0.4642857142857143,-0.3939393939393939,0.0,-12.599999999999994,-9.799999999999983,0.0,0.6000000000000005
sample_20210103_0105,2021-01-03,IPL,Sunrisers Hyderabad,Punjab Kings,Narendra Modi Stadium,Sunrisers Hyderabad,Punjab Kings,183.0,183.0,183.0,172.0,1.0,171.4,174.3,7.0,-2.9000000000000057,169.6,168.9,8.2,0.6999999999999886,1.0,162.0,157.0,172.8695652173913,0.34782608695652173,-0.04347826086956519,-7.799999999999983,-2.0,1.0,1.0,0.0,0.375,0.2,0.5833333333333334,0.4444444444444444,-0.38333333333333336,-0.06944444444444442,0.04347826086956519,1.8000000000000114,-3.5999999999999943,1.0,-2.3999999999999995
sample_20210104_0106,2021-01-04,IPL,Rajasthan Royals,Kolkata Knight Riders,M Chinnaswamy Stadium,Kolkata Knight Riders,Rajasthan Royals,203.0,203.0,221.0,203.0,1.0,174.8,166.8,6.4,8.0,165.4,170.5,6.4,-5.099999999999994,0.5,158.5,155.5,174.4047619047619,0.2857142857142857,-0.4285714285714286,2.4000000000000057,-0.19999999999998863,0.0,0.0,1.0,0.4,0.2727272727272727,0.7272727272727273,0.7777777777777778,-0.4545454545454546,-0.37777777777777777,0.4285714285714286,9.400000000000006,13.099999999999994,0.0,-1.0
sample_20210105_0107,2021-01-05,IPL,Royal Challengers Bengaluru,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,Royal Challengers Bengaluru,170.0,170.0,210.0,170.0,1.0,165.0,169.6,6.8,-4.599999999999994,179.2,173.7,7.0,5.5,0.5,158.5,157.0,167.25,0.16666666666666666,-0.6666666666666667,-9.800000000000011,9.199999999999989,0.0,0.0,1.0,0.2,0.45454545454545453,0.7142857142857143,0.7272727272727273,-0.25974025974025977,-0.5272727272727273,0.6666666666666667,-14.199999999999989,-10.099999999999994,0.0,0.0
sample_20210106_0108,2021-01-06,IPL,Lucknow Super Giants,Kolkata Knight Riders,Arun Jaitley Stadium,Lucknow Super Giants,Kolkata Knight Riders,161.0,161.0,161.0,168.0,0.0,181.4,168.0,6.8,13.400000000000006,174.0,172.7,5.6,1.3000000000000114,0.5,166.5,164.5,171.12,0.4,-0.19999999999999996,-1.799999999999983,-11.800000000000011,1.0,1.0,0.0,0.625,0.2727272727272727,0.4666666666666667,0.7,-0.19393939393939397,-0.07499999999999996,0.19999999999999996,7.400000000000006,12.099999999999994,0.0,0.9999999999999991
sample_20210107_0109,2021-01-07,IPL,Rajasthan Royals,Sunrisers Hyderabad,M Chinnaswamy Stadium,Rajasthan Royals,Sunrisers Hyderabad,176.0,176.0,176.0,153.0,1.0,178.6,173.3,7.0,5.299999999999983,170.4,173.6,7.6,-3.1999999999999886,0.8333333333333334,188.5,174.0,176.11363636363637,0.3181818181818182,-0.36363636363636354,12.799999999999983,-12.199999999999989,1.0,1.0,0.0,0.45454545454545453,0.375,0.6666666666666666,0.6153846153846154,-0.29166666666666663,-0.1608391608391609,0.36363636363636354,8.199999999999989,8.499999999999972,0.6666666666666667,-0.5999999999999996
sample_20210108_0110,2021-01-08,IPL,Royal Challengers Bengaluru,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,Royal Challengers Bengaluru,182.0,182.0,172.0,182.0,0.0,175.4,171.2,6.8,4.200000000000017,173.6,174.4,6.8,-0.8000000000000114,0.6666666666666666,175.66666666666666,161.33333333333334,170.5,0.2857142857142857,-0.4285714285714286,-0.19999999999998863,2.5999999999999943,0.0,0.0,1.0,0.25,0.45454545454545453,0.7142857142857143,0.6923076923076923,-0.25974025974025977,-0.4423076923076923,0.4285714285714286,1.8000000000000114,5.000000000000028,0.33333333333333326,-1.2000000000000002
sample_20210109_0111,2021-01-09,IPL,Royal Challengers Bengaluru,Punjab Kings,Arun Jaitley Stadium,Punjab Kings,Royal Challengers Bengaluru,162.0,162.0,158.0,162.0,0.0,176.2,173.6,6.4,2.5999999999999943,166.4,170.2,8.2,-3.799999999999983,0.75,163.5,163.75,170.8653846153846,0.4230769230769231,-0.15384615384615374,-0.8000000000000114,-7.400000000000006,0.0,0.0,1.0,0.23529411764705882,0.18181818181818182,0.7142857142857143,0.4444444444444444,-0.5324675324675325,-0.2091503267973856,0.15384615384615374,9.799999999999983,6.399999999999977,0.5,-2.2
sample_20210110_0112,2021-01-10,IPL,Royal Challengers Bengaluru,Punjab Kings,M Chinnaswamy Stadium,Royal Challengers Bengaluru,Punjab Kings,148.0,148.0,148.0,148.0,1.0,176.4,172.7,5.8,3.700000000000017,167.6,167.5,7.6,0.09999999999999432,0.6,162.4,163.4,175.6086956521739,0.30434782608695654,-0.3913043478260869,-0.19999999999998863,-4.400000000000006,1.0,1.0,0.0,0.2222222222222222,0.18181818181818182,0.7142857142857143,0.5,-0.5324675324675325,-0.2777777777777778,0.3913043478260869,8.800000000000011,3.6000000000000227,0.19999999999999996,-1.5999999999999996
sample_20210111_0113,2021-01-11,IPL,Delhi Capitals,Lucknow Super Giants,Arun Jaitley Stadium,Lucknow Super Giants,Delhi Capitals,178.0,178.0,176.0,178.0,0.0,169.0,170.7,6.4,-1.6999999999999886,175.4,169.5,7.4,5.900000000000006,1.0,186.0,178.0,170.46296296296296,0.4074074074074074,-0.18518518518518512,-13.400000000000006,6.0,0.0,0.0,1.0,0.25,0.625,0.5,0.4375,0.125,-0.1875,0.18518518518518512,-6.400000000000006,-7.599999999999994,1.0,0.39999999999999947
sample_20210112_0114,2021-01-12,IPL,Kolkata Knight Riders,Gujarat Titans,Arun Jaitley Stadium,Gujarat Titans,Kolkata Knight Riders,140.0,140.0,147.0,140.0,1.0,177.0,169.6,5.0,7.400000000000006,195.4,183.4,5.8,12.0,0.5,170.70357142857142,170.70357142857142,170.69642857142858,0.39285714285714285,-0.2142857142857142,-5.599999999999994,12.800000000000011,0.0,0.0,1.0,0.3333333333333333,0.5454545454545454,0.7,0.875,-0.15454545454545454,-0.5416666666666667,0.2142857142857142,-18.400000000000006,-4.599999999999994,0.0,-0.40000000000000036
sample_20210113_0115,2021-01-13,IPL,Gujarat Titans,Punjab Kings,Wankhede Stadium,Punjab Kings,Gujarat Titans,180.0,180.0,175.0,180.0,0.0,185.6,178.7,5.8,6.900000000000006,170.4,164.3,7.0,6.099999999999994,0.75,179.75,169.5,171.3125,0.25,-0.5,11.0,-3.799999999999983,0.0,0.0,1.0,0.5454545454545454,0.16666666666666666,0.7777777777777778,0.5,-0.6111111111111112,0.045454545454545414,0.5,15.199999999999989,0.8000000000000114,0.5,2.2
sample_20210114_0116,2021-01-14,IPL,Sunrisers Hyderabad,Chennai Super Kings,Narendra Modi Stadium,Sunrisers Hyderabad,Chennai Super Kings,184.0,184.0,184.0,195.0,0.0,169.8,173.4,7.8,-3.5999999999999943,168.8,171.1,6.4,-2.299999999999983,0.0,155.5,161.0,173.0625,0.3333333333333333,-0.08333333333333326,16.600000000000023,-2.799999999999983,1.0,1.0,0.0,0.35294117647058826,0.75,0.6153846153846154,0.6666666666666666,0.13461538461538458,-0.31372549019607837,0.08333333333333326,1.0,-1.3000000000000114,-1.0,-1.2000000000000002
sample_20210115_0117,2021-01-15,IPL,Delhi Capitals,Gujarat Titans,Wankhede Stadium,Gujarat Titans,Delhi Capitals,164.0,164.0,161.0,164.0,0.0,174.8,170.2,7.2,4.600000000000023,175.8,179.4,5.0,-3.5999999999999943,0.25,164.0,176.25,172.0,0.2222222222222222,-0.5555555555555556,7.400000000000006,2.0,0.0,0.0,1.0,0.2222222222222222,0.5,0.5,0.7777777777777778,0.0,-0.5555555555555556,0.5555555555555556,-1.0,8.200000000000017,-0.5,0.0
sample_20210116_0118,2021-01-16,IPL,Kolkata Knight Riders,Gujarat Titans,Eden Gardens,Gujarat Titans,Kolkata Knight Riders,196.0,196.0,176.0,196.0,0.0,175.0,169.5,4.6,5.5,176.6,180.7,4.6,-4.099999999999994,1.0,147.0,140.0,177.04545454545453,0.5454545454545454,0.09090909090909094,6.599999999999994,0.4000000000000057,0.0,0.0,1.0,0.38461538461538464,0.5,0.7,0.8,-0.19999999999999996,-0.4153846153846154,-0.09090909090909094,-1.5999999999999943,9.599999999999994,1.0,-1.2000000000000002
sample_20210117_0119,2021-01-17,IPL,Gujarat Titans,Mumbai Indians,MA Chidambaram Stadium,Mumbai Indians,Gujarat Titans,171.0,171.0,162.0,171.0,0.0,175.4,183.6,4.0,-8.199999999999989,174.8,179.1,7.2,-4.299999999999983,0.5,173.0,169.0,157.05263157894737,0.42105263157894735,-0.1578947368421053,3.0,7.600000000000023,0.0,0.0,1.0,0.5,0.25,0.8181818181818182,0.6666666666666666,-0.5681818181818182,-0.16666666666666663,0.1578947368421053,0.5999999999999943,-3.9000000000000057,0.0,1.0
sample_20210118_0120,2021-01-18,IPL,Kolkata Knight Riders,Rajasthan Royals,MA Chidambaram Stadium,Rajasthan Royals,Kolkata Knight Riders,167.0,167.0,169.0,167.0,1.0,176.8,168.3,5.0,8.5,186.0,177.0,7.0,9.0,0.3333333333333333,171.33333333333334,179.33333333333334,157.525,0.4,-0.19999999999999996,-5.399999999999977,5.400000000000006,0.0,0.0,1.0,0.35714285714285715,0.45454545454545453,0.7,0.7142857142857143,-0.24545454545454543,-0.35714285714285715,0.19999999999999996,-9.199999999999989,-0.5,-0.33333333333333337,0.7999999999999998
sample_20210119_0121,2021-01-19,IPL,Sunrisers Hyderabad,Delhi Capitals,Eden Gardens,Delhi Capitals,Sunrisers Hyderabad,186.0,186.0,185.0,186.0,0.0,171.8,176.1,7.6,-4.299999999999983,175.4,167.7,7.2,7.700000000000017,0.8,185.4,171.2,177.79166666666666,0.5,-0.0,-8.0,1.8000000000000114,0.0,0.0,1.0,0.35294117647058826,0.2,0.5714285714285714,0.5,-0.3714285714285714,-0.14705882352941174,0.0,-3.5999999999999943,-12.0,0.6000000000000001,-1.5999999999999996
sample_20210120_0122,2021-01-20,IPL,Kolkata Knight Riders,Rajasthan Royals,MA Chidambaram Stadium,Rajasthan Royals,Kolkata Knight Riders,175.0,175.0,193.0,175.0,1.0,172.6,169.0,4.8,3.5999999999999943,183.2,179.0,7.0,4.199999999999989,0.5,170.75,176.25,158.02380952380952,0.42857142857142855,-0.1428571428571428,-8.800000000000011,6.199999999999989,0.0,0.0,1.0,0.4,0.45454545454545453,0.7,0.6666666666666666,-0.24545454545454543,-0.2666666666666666,0.1428571428571428,-10.599999999999994,-0.5999999999999943,0.0,1.6000000000000005
sample_20210121_0123,2021-01-21,IPL,Lucknow Super Giants,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,Lucknow Super Giants,156.0,156.0,136.0,156.0,0.0,173.0,168.9,7.6,4.099999999999994,170.6,172.3,5.4,-1.700000000000017,0.3333333333333333,164.66666666666666,165.66666666666666,178.3846153846154,0.46153846153846156,-0.07692307692307687,5.199999999999989,-6.200000000000017,0.0,0.0,1.0,0.625,0.4375,0.47058823529411764,0.7,-0.03308823529411764,-0.07499999999999996,0.07692307692307687,2.4000000000000057,5.800000000000011,-0.33333333333333337,1.5999999999999996
sample_20210122_0124,2021-01-22,IPL,Sunrisers Hyderabad,Rajasthan Royals,Eden Gardens,Sunrisers Hyderabad,Rajasthan Royals,210.0,210.0,210.0,212.0,0.0,175.2,177.6,8.2,-2.4000000000000057,174.0,176.6,6.0,-2.5999999999999943,0.14285714285714285,171.0,186.71428571428572,176.07142857142858,0.42857142857142855,-0.1428571428571428,-4.200000000000017,-3.1999999999999886,1.0,1.0,0.0,0.3333333333333333,0.45454545454545453,0.5714285714285714,0.625,-0.11688311688311687,-0.2916666666666667,0.1428571428571428,1.1999999999999886,0.19999999999998863,-0.7142857142857143,0.0
sample_20210123_0125,2021-01-23,IPL,Royal Challengers Bengaluru,Mumbai Indians,M Chinnaswamy Stadium,Royal Challengers Bengaluru,Mumbai Indians,174.0,174.0,174.0,170.0,1.0,171.2,168.1,5.4,3.0999999999999943,172.0,181.4,6.8,-9.400000000000006,0.5,163.75,165.0,174.45833333333334,0.2916666666666667,-0.33333333333333326,4.599999999999994,3.8000000000000114,1.0,1.0,0.0,0.2222222222222222,0.25,0.7333333333333333,0.7142857142857143,-0.4833333333333333,-0.4920634920634921,0.33333333333333326,-0.8000000000000114,12.5,0.0,-1.2000000000000002
sample_20210124_0126,2021-01-24,IPL,Royal Challengers Bengaluru,Sunrisers Hyderabad,MA Chidambaram Stadium,Sunrisers Hyderabad,Royal Challengers Bengaluru,196.0,196.0,194.0,196.0,0.0,172.4,168.7,4.6,3.700000000000017,183.0,177.2,7.2,5.800000000000011,0.5,162.5,169.5,159.20454545454547,0.45454545454545453,-0.09090909090909083,-15.799999999999983,16.599999999999994,0.0,0.0,1.0,0.2222222222222222,0.3333333333333333,0.75,0.5333333333333333,-0.4166666666666667,-0.3111111111111111,0.09090909090909083,-10.599999999999994,-2.0999999999999943,0.0,0.40000000000000036
sample_20210125_0127,2021-01-25,IPL,Chennai Super Kings,Royal Challengers Bengaluru,Wankhede Stadium,Royal Challengers Bengaluru,Chennai Super Kings,177.0,177.0,200.0,177.0,1.0,167.0,171.1,6.6,-4.099999999999994,169.2,172.3,4.2,-3.1000000000000227,0.5,184.0,197.0,171.05,0.2,-0.6000000000000001,-4.599999999999994,17.19999999999999,0.0,0.0,1.0,0.7777777777777778,0.21052631578947367,0.6666666666666666,0.75,-0.45614035087719296,0.02777777777777779,0.6000000000000001,-2.1999999999999886,-0.9999999999999716,0.0,-0.20000000000000018
sample_20210126_0128,2021-01-26,IPL,Mumbai Indians,Lucknow Super Giants,Arun Jaitley Stadium,Lucknow Super Giants,Mumbai Indians,205.0,205.0,185.0,205.0,0.0,165.0,179.4,6.6,-14.400000000000006,163.8,168.1,6.8,-4.299999999999983,0.0,185.0,191.0,169.75862068965517,0.41379310344827586,-0.17241379310344818,-3.4000000000000057,-4.0,0.0,0.0,1.0,0.2222222222222222,0.5555555555555556,0.7142857142857143,0.47058823529411764,-0.15873015873015872,-0.24836601307189543,0.17241379310344818,1.1999999999999886,-10.100000000000023,-1.0,-1.2000000000000002
sample_20210127_0129,2021-01-27,IPL,Kolkata Knight Riders,Rajasthan Royals,Arun Jaitley Stadium,Kolkata Knight Riders,Rajasthan Royals,144.0,144.0,144.0,141.0,1.0,168.2,172.6,5.8,-4.400000000000006,182.4,180.5,6.0,1.9000000000000057,0.6,175.2,176.0,170.6,0.4,-0.19999999999999996,-11.200000000000017,19.599999999999994,1.0,1.0,0.0,0.4375,0.5,0.7272727272727273,0.625,-0.2272727272727273,-0.1875,0.19999999999999996,-14.200000000000017,-6.300000000000011,0.19999999999999996,0.0
sample_20210128_0130,2021-01-28,IPL,Lucknow Super Giants,Mumbai Indians,MA Chidambaram Stadium,Mumbai Indians,Lucknow Super Giants,175.0,175.0,148.0,175.0,0.0,171.8,172.0,6.2,-0.19999999999998863,169.0,178.4,6.4,-9.400000000000006,1.0,198.0,185.0,160.7608695652174,0.43478260869565216,-0.13043478260869557,-5.399999999999977,-1.5999999999999943,0.0,0.0,1.0,0.5555555555555556,0.2,0.5,0.7142857142857143,-0.3,-0.15873015873015872,0.13043478260869557,2.8000000000000114,9.200000000000017,1.0,1.6000000000000005
sample_20210129_0131,2021-01-29,IPL,Delhi Capitals,Chennai Super Kings,M Chinnaswamy Stadium,Delhi Capitals,Chennai Super Kings,201.0,201.0,201.0,221.0,0.0,175.6,169.6,7.2,6.0,172.6,172.9,5.8,-0.30000000000001137,0.5,170.70357142857142,170.70357142857142,174.36,0.28,-0.3600000000000001,19.599999999999994,-9.400000000000006,1.0,1.0,0.0,0.2,0.8,0.5384615384615384,0.6666666666666666,0.2615384615384616,-0.4666666666666666,0.3600000000000001,3.0,6.300000000000011,0.0,0.5999999999999996
sample_20210130_0132,2021-01-30,IPL,Kolkata Knight Riders,Chennai Super Kings,M Chinnaswamy Stadium,Kolkata Knight Riders,Chennai Super Kings,167.0,167.0,167.0,163.0,1.0,167.6,171.3,6.2,-3.700000000000017,185.8,179.0,5.2,6.800000000000011,0.0,166.66666666666666,178.0,175.76923076923077,0.3076923076923077,-0.3076923076923077,-1.8000000000000114,22.80000000000001,1.0,1.0,0.0,0.4375,0.8181818181818182,0.75,0.6666666666666666,0.06818181818181823,-0.22916666666666663,0.3076923076923077,-18.200000000000017,-10.500000000000028,-1.0,-2.0
sample_20210131_0133,2021-01-31,IPL,Chennai Super Kings,Gujarat Titans,M Chinnaswamy Stadium,Gujarat Titans,Chennai Super Kings,169.0,169.0,152.0,169.0,0.0,183.6,179.6,4.4,4.0,167.4,181.4,4.8,-14.0,0.0,168.0,181.0,175.37037037037038,0.2962962962962963,-0.33333333333333326,16.599999999999994,-2.4000000000000057,0.0,0.0,1.0,0.75,0.46153846153846156,0.6666666666666666,0.8181818181818182,-0.20512820512820507,-0.06818181818181823,0.33333333333333326,16.19999999999999,18.0,-1.0,0.7999999999999998
sample_20210201_0134,2021-02-01,IPL,Lucknow Super Giants,Gujarat Titans,Eden Gardens,Lucknow Super Giants,Gujarat Titans,185.0,185.0,185.0,199.0,0.0,165.6,173.5,7.4,-7.900000000000006,173.2,179.4,5.2,-6.200000000000017,1.0,184.0,184.0,178.4,0.4666666666666667,-0.06666666666666665,-2.4000000000000057,1.1999999999999886,1.0,1.0,0.0,0.5,0.46153846153846156,0.5,0.8333333333333334,-0.038461538461538436,-0.33333333333333337,0.06666666666666665,-7.599999999999994,-1.6999999999999886,1.0,-1.6000000000000005
sample_20210202_0135,2021-02-02,IPL,Lucknow Super Giants,Royal Challengers Bengaluru,Arun Jaitley Stadium,Royal Challengers Bengaluru,Lucknow Super Giants,150.0,150.0,136.0,150.0,0.0,170.4,172.9,6.8,-2.5,170.2,173.2,5.4,-3.0,0.8,150.4,147.0,169.69354838709677,0.3870967741935484,-0.22580645161290325,-4.799999999999983,-8.0,0.0,0.0,1.0,0.5,0.21052631578947367,0.47368421052631576,0.7058823529411765,-0.2631578947368421,-0.20588235294117652,0.22580645161290325,0.20000000000001705,0.5,0.6000000000000001,-0.20000000000000018
sample_20210203_0136,2021-02-03,IPL,Kolkata Knight Riders,Punjab Kings,Wankhede Stadium,Punjab Kings,Kolkata Knight Riders,144.0,144.0,126.0,144.0,0.0,165.8,171.3,6.6,-5.5,166.8,167.4,6.8,-0.5999999999999943,0.6666666666666666,169.33333333333334,163.66666666666666,172.63636363636363,0.2727272727272727,-0.4545454545454546,-7.399999999999977,10.400000000000006,0.0,0.0,1.0,0.4375,0.16666666666666666,0.7692307692307693,0.5454545454545454,-0.6025641025641026,-0.10795454545454541,0.4545454545454546,-1.0,-4.900000000000006,0.33333333333333326,1.4000000000000004
sample_20210204_0137,2021-02-04,IPL,Kolkata Knight Riders,Punjab Kings,M Chinnaswamy Stadium,Punjab Kings,Kolkata Knight Riders,175.0,175.0,172.0,175.0,0.0,157.2,164.9,7.0,-7.700000000000017,161.2,165.4,7.2,-4.200000000000017,0.5,158.5,158.75,174.83928571428572,0.2857142857142857,-0.3571428571428572,-0.8000000000000114,9.399999999999977,0.0,0.0,1.0,0.4117647058823529,0.16666666666666666,0.7692307692307693,0.5833333333333334,-0.6025641025641026,-0.17156862745098045,0.3571428571428572,-4.0,-3.5,0.0,1.4000000000000004
sample_20210205_0138,2021-02-05,IPL,Lucknow Super Giants,Royal Challengers Bengaluru,Arun Jaitley Stadium,Royal Challengers Bengaluru,Lucknow Super Giants,150.0,150.0,165.0,150.0,1.0,162.0,167.5,6.2,-5.5,168.6,172.5,6.0,-3.9000000000000057,0.6666666666666666,148.0,147.5,168.859375,0.375,-0.25,-8.0,-4.400000000000006,0.0,0.0,1.0,0.45454545454545453,0.21052631578947367,0.47368421052631576,0.7222222222222222,-0.2631578947368421,-0.2676767676767677,0.25,-6.599999999999994,-1.5999999999999943,0.33333333333333326,-0.40000000000000036
sample_20210206_0139,2021-02-06,IPL,Delhi Capitals,Gujarat Titans,Wankhede Stadium,Delhi Capitals,Gujarat Titans,170.0,170.0,170.0,159.0,1.0,179.4,174.0,7.2,5.400000000000006,178.0,176.9,6.0,1.0999999999999943,0.2,163.4,173.8,169.5,0.25,-0.5,10.400000000000006,-7.800000000000011,1.0,1.0,0.0,0.2,0.5,0.5,0.8333333333333334,0.0,-0.6333333333333333,0.5,1.4000000000000057,4.300000000000011,-0.6,-0.40000000000000036
